组别,代码,名称,昨日弱势依据,昨日涨跌幅%,昨日最高价,昨日收盘价,竞价价格,竞价涨幅%,竞价成交额元,昨日竞价成交额元,竞价额较昨日倍数,竞价换手率%,昨日回落收复比例,未通过条件
B,000901.SZ,航天科技,昨日下跌至少1%,-1.329601,14.32,14.1,14.17,0.496454,276315.0,487746.0,0.566514,0.002443,0.318182,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605118.SH,力鼎光电,昨日下跌至少1%,-1.851852,33.64,32.86,33.3,1.339014,476190.0,846090.0,0.562812,0.003497,0.564103,竞价额不足500万；竞价额未达到昨日1.5倍
B,600778.SH,友好集团,昨日下跌至少1%,-2.533784,5.92,5.77,5.77,0.0,491027.0,873792.0,0.56195,0.027344,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605111.SH,新洁能,昨日冲高回落且收于日内下半区,4.646643,61.5,59.23,60.48,2.110417,7886592.0,14122206.0,0.558453,0.031397,0.550661,竞价额未达到昨日1.5倍
B,603203.SH,快克智能,昨日冲高回落且收于日内下半区,-0.969804,46.28,44.93,45.83,2.003116,1604050.0,2876458.0,0.557648,0.010728,0.666667,竞价额不足500万；竞价额未达到昨日1.5倍
B,603005.SH,晶方科技,昨日下跌至少1%,-1.260365,30.48,29.77,30.26,1.645952,2199902.0,3949790.0,0.556967,0.011147,0.690141,竞价额不足500万；竞价额未达到昨日1.5倍
B,001286.SZ,陕西能源,昨日下跌至少1%,-2.240326,9.83,9.6,9.58,-0.208333,891898.0,1609498.0,0.554147,0.006896,-0.086957,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600416.SH,湘电股份,昨日下跌至少1%,-1.058824,8.54,8.41,8.45,0.475624,214630.0,387396.0,0.554033,0.001721,0.307692,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002723.SZ,小崧股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.553299,7.98,7.6,7.6,0.0,462080.0,834708.0,0.553583,0.019134,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,001270.SZ,铖昌科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.674117,101.2,97.54,99.05,1.548083,3932285.0,7109880.0,0.553073,0.019384,0.412568,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603938.SH,三孚股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.838075,52.87,50.36,51.0,1.27085,11378100.0,20648071.0,0.551049,0.058308,0.25498,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002865.SZ,钧达股份,昨日下跌至少1%,-1.092168,37.76,37.13,37.43,0.807972,774801.0,1408448.0,0.55011,0.009046,0.47619,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603301.SH,振德医疗,昨日下跌至少1%,-1.256342,83.5,81.74,81.97,0.28138,344274.0,635019.0,0.542148,0.001592,0.130682,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002988.SZ,豪美新材,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-1.421352,32.19,31.21,31.63,1.345723,604133.0,1114432.0,0.542099,0.007646,0.428571,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000783.SZ,长江证券,昨日下跌至少1%,-1.543943,8.44,8.29,8.35,0.723764,2587665.0,4779754.0,0.54138,0.005604,0.4,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002160.SZ,常铝股份,昨日下跌至少1%,-1.007557,3.97,3.93,3.94,0.254453,48856.0,90516.0,0.53975,0.001203,0.25,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600869.SH,远东股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.561757,22.69,21.3,21.73,2.018779,27255939.0,50703150.0,0.537559,0.056516,0.309353,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603530.SH,神马电力,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.575588,44.97,43.5,43.8,0.689655,201480.0,375615.0,0.5364,0.001076,0.204082,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002560.SZ,通达股份,昨日下跌至少1%,-3.763441,7.37,7.16,7.2,0.558659,5459760.0,10180656.0,0.536288,0.119729,0.190476,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600802.SH,福建水泥,昨日下跌至少1%,-4.152824,5.91,5.77,5.69,-1.386482,3265491.0,6092320.0,0.536001,0.125238,-0.571429,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002552.SZ,宝鼎科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.937489,56.18,54.19,55.4,2.232884,8841840.0,16547718.0,0.534324,0.04331,0.60804,竞价额未达到昨日1.5倍
B,002544.SZ,普天科技,昨日下跌至少1%,-2.657602,16.22,15.75,15.89,0.888889,274897.0,517131.0,0.531581,0.002542,0.297872,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002645.SZ,华宏科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.092784,18.78,17.86,18.02,0.895857,928030.0,1748950.0,0.530621,0.007571,0.173913,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002155.SZ,湖南黄金,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-6.148748,27.07,25.49,25.91,1.647705,29236844.0,55121427.0,0.530408,0.072218,0.265823,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601515.SH,衢州东峰,昨日下跌至少1%,-2.095808,3.33,3.27,3.29,0.611621,26320.0,49950.0,0.526927,0.000416,0.333333,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600135.SH,乐凯胶片,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.584672,8.1,7.8,7.87,0.897436,3275494.0,6239817.0,0.524934,0.07522,0.233333,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600726.SH,华电能源,昨日下跌至少1%,-3.053435,5.22,5.08,5.09,0.19685,1067882.0,2035800.0,0.524552,0.002807,0.071429,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002303.SZ,美盈森,昨日下跌至少1%,-3.972366,5.71,5.56,5.68,2.158273,8222368.0,15703104.0,0.523614,0.135624,0.8,竞价额未达到昨日1.5倍
B,002682.SZ,龙洲股份,昨日下跌至少1%,-1.359223,5.16,5.08,5.1,0.393701,411060.0,790512.0,0.519992,0.014332,0.25,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603212.SH,赛伍技术,昨日下跌至少1%,-1.650738,11.6,11.32,11.36,0.353357,199936.0,386280.0,0.517593,0.004023,0.142857,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002110.SZ,三钢闽光,昨日下跌至少1%,-2.020202,2.97,2.91,2.91,0.0,134442.0,259895.0,0.517294,0.001902,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002272.SZ,川润股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-8.28169,18.46,16.28,16.58,1.842752,7116136.0,13756806.0,0.517281,0.102451,0.137615,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603833.SH,欧派家居,昨日下跌至少1%,-1.630812,28.82,28.35,28.38,0.10582,227040.0,438957.0,0.517226,0.001321,0.06383,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603306.SH,华懋科技,昨日冲高回落且收于日内下半区,-0.5073,83.08,80.41,81.7,1.604278,3047410.0,5948352.0,0.512312,0.01132,0.483146,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002585.SZ,双星新材,昨日下跌至少1%,-3.944125,12.04,11.69,11.58,-0.940975,30251592.0,59373876.0,0.50951,0.294656,-0.314286,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000932.SZ,华菱钢铁,昨日下跌至少1%,-2.216066,3.61,3.53,3.53,0.0,416187.0,819597.0,0.507795,0.001721,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,605128.SH,上海沿浦,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.3306,23.49,22.63,22.83,0.883783,173508.0,344190.0,0.504105,0.00242,0.232558,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,001248.SZ,华润新能,昨日下跌至少1%,-1.359388,11.75,11.61,11.63,0.172265,1254877.0,2494440.0,0.50307,0.010156,0.142857,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000155.SZ,川能动力,昨日下跌至少1%,-1.110162,11.75,11.58,11.65,0.604491,499785.0,994284.0,0.502658,0.002324,0.411765,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600481.SH,双良节能,昨日下跌至少1%,-1.452785,4.14,4.07,4.11,0.982801,280713.0,559084.0,0.502094,0.003309,0.571429,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍
B,000066.SZ,中国长城,昨日下跌至少1%,-1.978799,14.12,13.87,14.03,1.153569,5092890.0,10157587.0,0.501388,0.011254,0.64,竞价额未达到昨日1.5倍
B,000852.SZ,石化机械,昨日下跌至少1%,-2.169982,5.49,5.41,5.42,0.184843,144714.0,293180.0,0.493601,0.00281,0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601216.SH,君正集团,昨日下跌至少1%,-1.489362,4.7,4.63,4.64,0.215983,415744.0,842793.0,0.493293,0.001062,0.142857,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,003002.SZ,壶化股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.503563,16.78,16.25,16.33,0.492308,842628.0,1713285.0,0.49182,0.028204,0.150943,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603155.SH,新亚强,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.987013,15.98,14.94,15.25,2.074967,5432050.0,11058225.0,0.491223,0.077791,0.298077,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600392.SH,盛和资源,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.603929,22.03,21.32,21.59,1.266417,3765296.0,7680960.0,0.490212,0.00995,0.380282,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600172.SH,黄河旋风,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.543544,16.73,16.06,16.21,0.933998,13642336.0,27868778.0,0.48952,0.065531,0.223881,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600770.SH,综艺股份,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.448276,5.82,5.6,5.68,1.428571,2517944.0,5154460.0,0.488498,0.0341,0.363636,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600549.SH,厦门钨业,昨日下跌至少1%,-1.73913,51.17,49.72,50.42,1.407884,8470560.0,17421588.0,0.486211,0.010811,0.482759,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002428.SZ,云南锗业,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-1.74437,97.88,92.94,94.41,1.581666,41559282.0,85488000.0,0.486142,0.067411,0.297571,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002975.SZ,博杰股份,昨日冲高回落且收于日内下半区,-0.682982,110.79,104.7,106.59,1.805158,10797567.0,22298800.0,0.484222,0.073266,0.310345,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,003031.SZ,中瓷电子,昨日冲高回落且收于日内下半区,-0.232356,143.42,137.4,139.02,1.179039,43012788.0,89243370.0,0.481972,0.068595,0.269103,竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600237.SH,铜峰电子,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.285421,9.77,9.42,9.54,1.273885,1663776.0,3462483.0,0.480515,0.027921,0.342857,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600230.SH,沧州大化,昨日下跌至少1%,-1.337296,13.59,13.28,13.31,0.225904,118459.0,246975.0,0.47964,0.00215,0.096774,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601881.SH,中国银河,昨日下跌至少1%,-1.483924,12.12,11.95,11.99,0.334728,540749.0,1128272.0,0.479272,0.000623,0.235294,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603612.SH,索通发展,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.497027,16.94,16.4,16.52,0.731707,140420.0,293125.0,0.479045,0.001706,0.222222,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,002378.SZ,章源钨业,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.403647,24.35,23.55,23.93,1.613588,3601465.0,7561185.0,0.47631,0.012585,0.475,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600575.SH,淮河能源,昨日下跌至少1%,-1.52439,3.28,3.23,3.24,0.309598,136404.0,286452.0,0.476184,0.001083,0.2,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601678.SH,滨化股份,昨日下跌至少1%,-2.345059,5.99,5.83,5.89,1.02916,1325250.0,2786544.0,0.475589,0.011011,0.375,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603990.SH,麦迪科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-3.366337,20.17,19.52,19.9,1.946721,443770.0,933720.0,0.475271,0.007306,0.584615,竞价额不足500万；竞价额未达到昨日1.5倍
B,000875.SZ,电投绿能,昨日下跌至少1%,-1.821862,4.93,4.85,4.86,0.206186,276048.0,585191.0,0.471723,0.001699,0.125,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603026.SH,石大胜华,昨日下跌至少1%,-1.405039,62.3,61.05,61.33,0.45864,478374.0,1014504.0,0.471535,0.003352,0.224,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000776.SZ,广发证券,昨日下跌至少1%,-1.427868,20.36,20.02,20.15,0.649351,3570580.0,7613880.0,0.468957,0.003001,0.382353,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000882.SZ,华联股份,昨日下跌至少1%,-1.298701,1.54,1.52,1.52,0.0,266912.0,570231.0,0.468077,0.006419,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,601699.SH,潞安环能,昨日下跌至少1%,-1.985906,15.66,15.3,15.18,-0.784314,2721774.0,5820969.0,0.467581,0.005994,-0.333333,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603778.SH,国晟科技,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-4.20712,9.2,8.88,8.96,0.900901,1219456.0,2612212.0,0.466829,0.021171,0.25,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000959.SZ,首钢股份,昨日下跌至少1%,-1.420455,3.52,3.47,3.47,0.0,112081.0,240100.0,0.46681,0.000433,0.0,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600903.SH,贵州燃气,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-5.959302,6.75,6.47,6.45,-0.309119,3040530.0,6540540.0,0.464874,0.040499,-0.071429,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,000042.SZ,中洲控股,昨日下跌至少1%,-1.3269,8.28,8.18,8.22,0.488998,51786.0,111510.0,0.464407,0.000949,0.4,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600459.SH,贵研铂业,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.674897,19.5,18.92,19.17,1.321353,970002.0,2090620.0,0.463978,0.00666,0.431034,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603991.SH,领先股份,昨日下跌至少1%,-1.756119,184.3,179.02,181.84,1.575243,1527456.0,3294200.0,0.46368,0.009382,0.534091,竞价额不足500万；竞价额未达到昨日1.5倍
B,002790.SZ,瑞尔特,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-8.356941,6.75,6.47,6.42,-0.772798,5738838.0,12380940.0,0.463522,0.342888,-0.178571,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603262.SH,技源集团,昨日下跌至少1%；昨日冲高回落且收于日内下半区,-2.779292,18.42,17.84,17.79,-0.280269,67602.0,145920.0,0.463281,0.003642,-0.086207,竞价高开不足1%；竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,003036.SZ,泰坦股份,昨日冲高回落且收于日内下半区,0.018038,58.38,55.45,56.12,1.208296,2901404.0,6283618.0,0.461741,0.023869,0.228669,竞价额不足500万；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,603106.SH,恒银科技,昨日下跌至少1%,-1.206434,7.5,7.37,7.45,1.085482,242870.0,528000.0,0.459981,0.006263,0.615385,竞价额不足500万；竞价额未达到昨日1.5倍
B,600030.SH,中信证券,昨日下跌至少1%,-1.096408,26.45,26.16,26.28,0.458716,8186220.0,17894052.0,0.457483,0.002558,0.413793,竞价高开不足1%；竞价额未达到昨日1.5倍；未收复昨日回落的一半
B,600885.SH,宏发股份,昨日下跌至少1%,-1.421938,34.4,33.97,34.38,1.206947,1241118.0,2713200.0,0.457437,0.002333,0.953488,竞价额不足500万；竞价额未达到昨日1.5倍
